Lead_ID,Lead_Name,Company_Name,Source,Region_ID,Rep_ID,Created_Date,Current_Stage,Email,Phone,Priority,Last_Updated,Deal_Source,Company_ID,Engagement_Level,Follow_Up_Threshold,Project_Term,Budget_Tier,Country,Company_Industry,Service_Category,Deal_Status_Category
LDCREA-LA-0328,CreativeConsulting Lead,CreativeConsulting,Facebook Ads,LA,QH_LA,2024-08-05 04:15:59,Ongoing - Lead Captured,contact_60@creativeconsulting.com,-3260977330,Medium,2024-09-11 17:40:07,Outbound,CMP_C_0328,Low,10,12-24 months,50-100L,Chile,Agriculture,Logistics,Ongoing - Cold
LDGLOB-NA-0329,GlobalConsulting Lead,GlobalConsulting,Telemarketing,NA,AS_NA,2025-03-12 23:03:54,Deal Lost,contact_1@globalconsulting.com,-7080229832,High,2025-04-16 18:01:14,Outbound,CMP_G_0329,Low,10,6-12 months,100L+,Canada,Retail,Marketing,Deal Lost
LDSTRA-APAC-0330,StrategicConsulting Lead,StrategicConsulting,Google,APAC,LS_APAC,2025-03-01 05:05:06,Deal Lost,contact_43@strategicconsulting.com,-259836763,Low,2025-04-12 3:25:04,Inbound,CMP_S_0330,High,5,6-12 months,20-50L,Japan,Technology,AI,Deal Lost
LDGLOB-APAC-0331,GlobalPartners Lead,GlobalPartners,Pricing Page,APAC,LS_APAC,2024-08-19 23:50:47,Ongoing - Proposal,contact_83@globalpartners.com,-6953381089,Low,2024-09-24 4:45:02,Inbound,CMP_G_0331,High,3,12-24 months,20-50L,China,Technology,T&M,Ongoing - Cold
LDADVA-LA-0332,AdvancedSolutions Lead,AdvancedSolutions,LinkedIn,LA,PY_LA,2024-10-05 21:28:41,Ongoing - Lead Captured,contact_40@advancedsolutions.com,-5802717123,Low,2024-11-09 8:31:29,Inbound,CMP_A_0332,Medium,5,0-6 months,20-50L,Peru,Manufacturing,Operations,Ongoing - Cold
LDLEAD-APAC-0333,LeadingVentures Lead,LeadingVentures,Twitter,APAC,IG_APAC,2024-05-03 06:40:14,Deal Lost,contact_44@leadingventures.com,-3500463505,Low,2024-05-14 1:47:21,Inbound,CMP_L_0333,High,3,6-12 months,50-100L,S. Korea,E-Commerce,Staffing,Deal Lost
LDSTRA-EU-0334,StrategicAnalytics Lead,StrategicAnalytics,Google Ads,EU,EB_EU,2024-04-08 12:38:29,Deal Lost,contact_32@strategicanalytics.com,-9293886338,Low,2024-05-31 14:15:06,Outbound,CMP_S_0334,High,7,6-12 months,100L+,Sweden,Automotive,Operations,Deal Lost
LDCREA-LA-0335,CreativeSystems Lead,CreativeSystems,Instagram Ads,LA,RA_LA,2024-01-31 01:21:05,Deal Lost,contact_59@creativesystems.com,-9467622835,High,2024-03-16 5:20:24,Outbound,CMP_C_0335,High,10,6-12 months,100L+,Mexico,Manufacturing,Operations,Deal Lost
LDSTRA-APAC-0336,StrategicConsulting Lead,StrategicConsulting,Pricing Page,APAC,JL_APAC,2024-06-18 00:49:28,Ongoing - Proposal Sent,contact_36@strategicconsulting.com,-2192981253,High,2024-08-07 21:11:51,Inbound,CMP_S_0336,High,5,>24 months,50-100L,S. Korea,Technology,Staffing,Ongoing - Cold
LDGLOB-NA-0337,GlobalIndustries Lead,GlobalIndustries,Twitter,NA,CL_NA,2024-03-02 04:13:46,Deal Won,contact_17@globalindustries.com,-1329200788,High,2024-03-28 5:35:47,Inbound,CMP_G_0337,Medium,7,0-6 months,50-100L,Canada,Finance,Cloud,Deal Won
LDINNO-APAC-0338,InnovativePartners Lead,InnovativePartners,Facebook,APAC,JL_APAC,2025-08-13 22:24:52,Deal Won,contact_78@innovativepartners.com,-4144371965,Low,2025-09-01 2:15:31,Inbound,CMP_I_0338,Low,5,12-24 months,50-100L,New Zealand,Manufacturing,T&M,Deal Won
LDGLOB-NA-0339,GlobalIndustries Lead,GlobalIndustries,Google Ads,NA,AS_NA,2024-11-02 20:32:51,Deal Lost,contact_77@globalindustries.com,-9256605388,High,2024-11-18 16:02:54,Outbound,CMP_G_0339,Low,5,>24 months,20-50L,Canada,Technology,Data,Deal Lost
LDDYNA-APAC-0340,DynamicSolutions Lead,DynamicSolutions,Twitter Ads,APAC,LS_APAC,2025-05-16 13:28:45,Deal Won,contact_24@dynamicsolutions.com,-7831599134,Medium,2025-06-01 9:52:55,Outbound,CMP_D_0340,Low,10,0-6 months,100L+,New Zealand,Technology,Staffing,Deal Won
LDSTRA-AF-0341,StrategicSolutions Lead,StrategicSolutions,Retargeting Campaigns,AF,TB_AF,2023-09-26 20:46:44,Deal Lost,contact_25@strategicsolutions.com,-5361808731,Low,2023-11-25 13:50:45,Outbound,CMP_S_0341,Medium,5,>24 months,50-100L,Kenya,Finance,Staffing,Deal Lost
LDSTRA-LA-0342,StrategicAnalytics Lead,StrategicAnalytics,Twitter Ads,LA,PY_LA,2024-01-22 07:24:50,Deal Won,contact_93@strategicanalytics.com,-2644776521,Low,2024-02-21 7:42:19,Outbound,CMP_S_0342,Low,3,>24 months,20-50L,Chile,Manufacturing,Operations,Deal Won
LDCREA-ME-0343,CreativeAnalytics Lead,CreativeAnalytics,Facebook,ME,NA_ME,2023-11-26 01:50:27,Deal Won,contact_58@creativeanalytics.com,-6631167602,Low,2023-12-05 14:12:53,Inbound,CMP_C_0343,High,7,>24 months,50-100L,UAE,Energy,Data,Deal Won
LDGLOB-LA-0344,GlobalPartners Lead,GlobalPartners,Facebook,LA,PY_LA,2024-04-15 15:38:37,Deal Lost,contact_16@globalpartners.com,-3152868880,Medium,2024-05-05 20:40:43,Inbound,CMP_G_0344,High,3,12-24 months,50-100L,Brazil,Energy,Logistics,Deal Lost
LDSTRA-ME-0345,StrategicSolutions Lead,StrategicSolutions,Retargeting Campaigns,ME,NA_ME,2024-08-03 21:13:43,Deal Won,contact_44@strategicsolutions.com,-4670592429,Medium,2024-09-15 3:40:12,Outbound,CMP_S_0345,Medium,5,0-6 months,100L+,Qatar,Real Estate,Data,Deal Won
LDADVA-LA-0346,AdvancedVentures Lead,AdvancedVentures,Instagram Ads,LA,RA_LA,2024-12-17 04:43:17,Deal Lost,contact_22@advancedventures.com,-9351642346,High,2024-12-19 18:10:51,Outbound,CMP_A_0346,Medium,3,>24 months,100L+,Peru,Energy,Operations,Deal Lost
LDDYNA-NA-0347,DynamicAnalytics Lead,DynamicAnalytics,Word of Mouth,NA,DK_NA,2024-12-21 06:46:27,Deal Lost,contact_80@dynamicanalytics.com,-2476240653,Low,2025-01-18 19:03:33,Inbound,CMP_D_0347,High,10,>24 months,50-100L,USA,Technology,Marketing,Deal Lost
LDDYNA-EU-0348,DynamicVentures Lead,DynamicVentures,Instagram posts,EU,HB_EU,2025-08-04 19:12:16,Deal Won,contact_16@dynamicventures.com,-1259132699,Medium,2025-09-17 2:06:50,Inbound,CMP_D_0348,High,5,>24 months,50-100L,Germany,Consulting,Engineering,Deal Won
LDFUTU-NA-0349,FutureSystems Lead,FutureSystems,Twitter Ads,NA,AS_NA,2025-01-24 04:42:01,Deal Won,contact_92@futuresystems.com,-4030047605,Medium,2025-02-04 18:55:07,Outbound,CMP_F_0349,Medium,10,6-12 months,20-50L,USA,Finance,Cloud,Deal Won
LDSTRA-ME-0350,StrategicAnalytics Lead,StrategicAnalytics,Third-Party Lead Generation Vendors,ME,NA_ME,2025-04-10 12:01:11,Deal Won,contact_51@strategicanalytics.com,-7124925541,Low,2025-04-17 4:44:37,Outbound,CMP_S_0350,Medium,3,0-6 months,50-100L,UAE,Energy,Consulting,Deal Won
LDADVA-APAC-0351,AdvancedPartners Lead,AdvancedPartners,Twitter,APAC,KM_APAC,2024-01-20 20:14:52,Deal Won,contact_61@advancedpartners.com,-8913403333,High,2024-02-29 11:51:20,Inbound,CMP_A_0351,High,5,>24 months,20-50L,India,Technology,T&M,Deal Won
LDADVA-ME-0352,AdvancedIndustries Lead,AdvancedIndustries,Pricing Page,ME,NA_ME,2024-09-05 19:17:47,Ongoing - Proposal,contact_29@advancedindustries.com,-8945217313,Low,2024-10-07 22:20:49,Inbound,CMP_A_0352,Low,5,12-24 months,20-50L,Saudi Arabia,Energy,Data,Ongoing - Cold
LDDYNA-APAC-0353,DynamicSolutions Lead,DynamicSolutions,Cold Email Campaigns,APAC,KM_APAC,2024-10-02 04:26:10,Deal Lost,contact_58@dynamicsolutions.com,-3908705571,Low,2024-11-25 15:33:31,Outbound,CMP_D_0353,Low,3,>24 months,20-50L,India,E-Commerce,Staffing,Deal Lost
LDCREA-LA-0354,CreativeSolutions Lead,CreativeSolutions,Third-Party Lead Generation Vendors,LA,QH_LA,2025-06-23 02:12:18,Ongoing - Contacted,contact_1@creativesolutions.com,-6062123845,Medium,2025-07-19 20:34:00,Outbound,CMP_C_0354,Low,7,>24 months,50-100L,Peru,Agriculture,Logistics,Ongoing - Cold
LDINNO-AF-0355,InnovativeTech Lead,InnovativeTech,Pricing Page,AF,SW_AF,2025-05-23 01:50:06,Deal Lost,contact_2@innovativetech.com,-1709316328,High,2025-05-27 3:03:12,Inbound,CMP_I_0355,Medium,5,>24 months,50-100L,Mozambique,Telecommunications,Service,Deal Lost
LDDYNA-AF-0356,DynamicVentures Lead,DynamicVentures,Word of Mouth,AF,SW_AF,2025-01-14 13:21:10,Ongoing - Proposal Sent,contact_36@dynamicventures.com,-3554160992,Low,2025-03-13 3:31:37,Inbound,CMP_D_0356,Medium,10,6-12 months,50-100L,Mozambique,Finance,Service,Ongoing - Cold
LDDYNA-LA-0357,DynamicVentures Lead,DynamicVentures,LinkedIn Ads,LA,PY_LA,2023-09-27 00:21:36,Deal Won,contact_35@dynamicventures.com,-8158111753,Low,2023-10-06 15:22:02,Outbound,CMP_D_0357,High,10,12-24 months,100L+,Brazil,Agriculture,Logistics,Deal Won
LDLEAD-NA-0358,LeadingConsulting Lead,LeadingConsulting,Facebook Ads,NA,AS_NA,2025-02-27 04:22:20,Deal Won,contact_33@leadingconsulting.com,-6022676601,Low,2025-04-11 16:08:07,Outbound,CMP_L_0358,Low,5,0-6 months,20-50L,Canada,Finance,Cloud,Deal Won
LDLEAD-LA-0359,LeadingSolutions Lead,LeadingSolutions,Twitter,LA,RA_LA,2025-07-03 19:45:34,Ongoing - Proposal Sent,contact_91@leadingsolutions.com,-7469022037,Low,2025-08-02 19:55:52,Inbound,CMP_L_0359,Low,3,12-24 months,20-50L,Argentina,Manufacturing,Operations,Ongoing - Active
LDSTRA-NA-0360,StrategicTech Lead,StrategicTech,Pricing Page,NA,BJ_NA,2025-05-03 23:01:56,Ongoing - Responded,contact_88@strategictech.com,-544435550,Low,2025-05-18 18:21:26,Inbound,CMP_S_0360,Low,7,6-12 months,100L+,USA,Technology,Cloud,Ongoing - Cold
LDINNO-APAC-0361,InnovativeSolutions Lead,InnovativeSolutions,Retargeting Campaigns,APAC,IG_APAC,2024-12-15 01:07:25,Deal Won,contact_89@innovativesolutions.com,-714923417,Medium,2024-12-22 22:36:57,Outbound,CMP_I_0361,Low,10,6-12 months,20-50L,Japan,Finance,Staffing,Deal Won
LDLEAD-NA-0362,LeadingTech Lead,LeadingTech,Lists,NA,DK_NA,2024-12-11 03:59:28,Deal Lost,contact_54@leadingtech.com,-6006256228,Medium,2025-01-22 22:51:51,Outbound,CMP_L_0362,Medium,3,0-6 months,20-50L,USA,Finance,Data,Deal Lost
LDDYNA-LA-0363,DynamicAnalytics Lead,DynamicAnalytics,Pricing Page,LA,RA_LA,2025-06-23 07:25:53,Deal Lost,contact_44@dynamicanalytics.com,-6441261481,Medium,2025-06-29 18:12:31,Inbound,CMP_D_0363,High,5,6-12 months,100L+,Peru,Energy,Operations,Deal Lost
LDGLOB-EU-0364,GlobalIndustries Lead,GlobalIndustries,Pricing Page,EU,GW_EU,2024-07-09 15:13:11,Deal Won,contact_36@globalindustries.com,-90943117,Medium,2024-07-12 9:34:14,Inbound,CMP_G_0364,Medium,3,12-24 months,20-50L,Sweden,Pharmaceuticals,Operations,Deal Won
LDINNO-NA-0365,InnovativeTech Lead,InnovativeTech,Google Ads,NA,DK_NA,2024-10-19 08:40:03,Deal Lost,contact_76@innovativetech.com,-8073215550,High,2024-12-10 13:55:31,Outbound,CMP_I_0365,Low,3,>24 months,100L+,Canada,Finance,Cloud,Deal Lost
LDLEAD-NA-0366,LeadingTech Lead,LeadingTech,LinkedIn,NA,CL_NA,2025-07-27 19:33:21,Deal Lost,contact_35@leadingtech.com,-1469940464,High,2025-09-27 16:42:55,Inbound,CMP_L_0366,High,10,12-24 months,20-50L,USA,Retail,Data,Deal Lost
LDLEAD-NA-0367,LeadingIndustries Lead,LeadingIndustries,LinkedIn Ads,NA,DK_NA,2024-01-20 06:24:09,Deal Lost,contact_98@leadingindustries.com,-634885720,Medium,2024-01-21 13:43:00,Outbound,CMP_L_0367,Low,7,0-6 months,100L+,USA,Retail,Cloud,Deal Lost
LDLEAD-AF-0368,LeadingAnalytics Lead,LeadingAnalytics,Cold Email Campaigns,AF,SW_AF,2025-06-09 22:05:22,Deal Won,contact_86@leadinganalytics.com,-4670867560,Low,2025-07-16 7:52:58,Outbound,CMP_L_0368,High,3,12-24 months,100L+,Kenya,Finance,Staffing,Deal Won
LDFUTU-LA-0369,FutureConsulting Lead,FutureConsulting,Facebook,LA,RA_LA,2024-03-20 05:23:48,Deal Won,contact_33@futureconsulting.com,-485040917,High,2024-04-20 10:01:04,Inbound,CMP_F_0369,Low,7,6-12 months,100L+,Brazil,Energy,Operations,Deal Won
LDINNO-ME-0370,InnovativeTech Lead,InnovativeTech,Webinars,ME,OC_ME,2024-12-13 17:12:26,Deal Won,contact_26@innovativetech.com,-7610458187,High,2025-02-09 9:25:41,Inbound,CMP_I_0370,Medium,7,0-6 months,50-100L,Bahrain,Real Estate,Consulting,Deal Won
LDINNO-APAC-0371,InnovativePartners Lead,InnovativePartners,Facebook Ads,APAC,KM_APAC,2024-10-30 03:14:53,Ongoing - Qualified,contact_46@innovativepartners.com,-1042546101,Low,2024-12-26 1:54:52,Outbound,CMP_I_0371,High,3,>24 months,100L+,S. Korea,Technology,T&M,Ongoing - Cold
LDINNO-LA-0372,InnovativeVentures Lead,InnovativeVentures,Google Ads,LA,RA_LA,2024-01-10 14:41:15,Deal Lost,contact_94@innovativeventures.com,-9400143334,Medium,2024-02-23 20:28:53,Outbound,CMP_I_0372,High,5,0-6 months,20-50L,Colombia,Energy,Operations,Deal Lost
LDCREA-EU-0373,CreativePartners Lead,CreativePartners,Telemarketing,EU,EB_EU,2023-10-22 22:05:34,Deal Won,contact_95@creativepartners.com,-383140632,Low,2023-11-29 10:09:33,Outbound,CMP_C_0373,Low,5,>24 months,100L+,Germany,Banking,Consulting,Deal Won
LDGLOB-LA-0374,GlobalConsulting Lead,GlobalConsulting,Webinars,LA,RA_LA,2024-03-27 04:04:38,Deal Lost,contact_67@globalconsulting.com,-5066108273,High,2024-04-22 7:39:38,Inbound,CMP_G_0374,High,3,12-24 months,100L+,Mexico,Manufacturing,Operations,Deal Lost
LDDYNA-APAC-0375,DynamicConsulting Lead,DynamicConsulting,LinkedIn,APAC,IG_APAC,2023-11-14 12:19:07,Ongoing - Demo Completed,contact_40@dynamicconsulting.com,-6220822866,Low,2023-11-16 21:16:20,Inbound,CMP_D_0375,High,5,6-12 months,100L+,China,Technology,T&M,Ongoing - Cold
LDGLOB-NA-0376,GlobalTech Lead,GlobalTech,Pricing Page,NA,BJ_NA,2023-12-28 07:26:43,Deal Lost,contact_65@globaltech.com,-1242628304,Medium,2024-02-23 13:37:35,Inbound,CMP_G_0376,Low,7,>24 months,50-100L,USA,Retail,Marketing,Deal Lost
LDADVA-AF-0377,AdvancedSolutions Lead,AdvancedSolutions,Retargeting Campaigns,AF,SW_AF,2024-07-17 00:30:01,Ongoing - Contacted,contact_92@advancedsolutions.com,-2947349819,Medium,2024-08-11 12:07:16,Outbound,CMP_A_0377,Medium,10,>24 months,100L+,Morocco,Mining,Staffing,Ongoing - Cold
LDSTRA-LA-0378,StrategicVentures Lead,StrategicVentures,LinkedIn,LA,RA_LA,2024-05-08 18:44:09,Ongoing - Demo,contact_100@strategicventures.com,-913948229,High,2024-05-28 7:15:15,Inbound,CMP_S_0378,Low,7,6-12 months,50-100L,Peru,Manufacturing,Operations,Ongoing - Cold
LDFUTU-LA-0379,FutureSolutions Lead,FutureSolutions,LinkedIn,LA,QH_LA,2023-10-19 12:21:43,Deal Won,contact_80@futuresolutions.com,-3946448930,Low,2023-10-30 14:39:44,Inbound,CMP_F_0379,High,10,6-12 months,50-100L,Argentina,Agriculture,Logistics,Deal Won
LDGLOB-NA-0380,GlobalConsulting Lead,GlobalConsulting,Instagram Ads,NA,CL_NA,2025-05-02 21:34:36,Deal Won,contact_63@globalconsulting.com,-8607573773,High,2025-05-18 0:07:44,Outbound,CMP_G_0380,Medium,3,0-6 months,100L+,Canada,Technology,Data,Deal Won
LDSTRA-APAC-0381,StrategicPartners Lead,StrategicPartners,Third-Party Lead Generation Vendors,APAC,MT_APAC,2024-09-05 10:23:06,Deal Lost,contact_53@strategicpartners.com,-9821429165,Medium,2024-10-05 22:30:16,Outbound,CMP_S_0381,Low,10,6-12 months,100L+,New Zealand,E-Commerce,AI,Deal Lost
LDLEAD-EU-0382,LeadingIndustries Lead,LeadingIndustries,Twitter Ads,EU,FG_EU,2025-04-18 09:16:06,Deal Lost,contact_90@leadingindustries.com,-7069175250,Low,2025-06-12 7:10:13,Outbound,CMP_L_0382,Medium,7,12-24 months,50-100L,Switzerland,Pharmaceuticals,Engineering,Deal Lost
LDLEAD-EU-0383,LeadingPartners Lead,LeadingPartners,Twitter Ads,EU,EB_EU,2024-09-12 12:29:30,Deal Lost,contact_29@leadingpartners.com,-1880980379,Medium,2024-10-04 14:15:25,Outbound,CMP_L_0383,Low,10,0-6 months,50-100L,Switzerland,Automotive,Operations,Deal Lost
LDADVA-LA-0384,AdvancedSolutions Lead,AdvancedSolutions,Instagram posts,LA,PY_LA,2024-02-18 20:09:55,Deal Lost,contact_70@advancedsolutions.com,-6097019230,Medium,2024-04-11 6:51:40,Inbound,CMP_A_0384,Low,3,>24 months,20-50L,Peru,Manufacturing,Operations,Deal Lost
LDINNO-ME-0385,InnovativeAnalytics Lead,InnovativeAnalytics,LinkedIn Ads,ME,OC_ME,2024-05-21 13:50:49,Ongoing - Qualified,contact_18@innovativeanalytics.com,-5211416216,Medium,2024-05-28 18:34:20,Outbound,CMP_I_0385,Low,3,>24 months,20-50L,Saudi Arabia,Energy,Data,Ongoing - Cold
LDFUTU-EU-0386,FutureVentures Lead,FutureVentures,Display Ads,EU,GW_EU,2025-04-05 00:46:52,Deal Lost,contact_46@futureventures.com,-7204699046,Low,2025-04-12 19:16:58,Outbound,CMP_F_0386,High,7,>24 months,100L+,Sweden,Automotive,Consulting,Deal Lost
LDFUTU-NA-0387,FutureSolutions Lead,FutureSolutions,Retargeting Campaigns,NA,CL_NA,2024-06-28 13:13:45,Ongoing - Contacted,contact_37@futuresolutions.com,-4194555188,High,2024-07-14 8:40:46,Outbound,CMP_F_0387,Low,10,0-6 months,20-50L,Canada,Finance,Cloud,Ongoing - Cold
LDSTRA-APAC-0388,StrategicVentures Lead,StrategicVentures,Cold Email Campaigns,APAC,KM_APAC,2025-04-20 10:16:59,Deal Won,contact_88@strategicventures.com,-9021792119,Low,2025-06-16 23:32:17,Outbound,CMP_S_0388,Low,5,>24 months,20-50L,Australia,Technology,T&M,Deal Won
LDCREA-ME-0389,CreativeIndustries Lead,CreativeIndustries,Cold Email Campaigns,ME,OC_ME,2025-03-17 21:53:54,Deal Lost,contact_29@creativeindustries.com,-1082809488,Low,2025-03-27 6:45:21,Outbound,CMP_C_0389,Low,7,6-12 months,100L+,Saudi Arabia,Energy,Consulting,Deal Lost
LDINNO-NA-0390,InnovativePartners Lead,InnovativePartners,Cold Email Campaigns,NA,CL_NA,2023-12-15 11:07:44,Deal Lost,contact_16@innovativepartners.com,-3664668027,Medium,2024-01-23 7:46:01,Outbound,CMP_I_0390,High,5,0-6 months,50-100L,Canada,Healthcare,Cloud,Deal Lost
LDGLOB-LA-0391,GlobalPartners Lead,GlobalPartners,Facebook,LA,QH_LA,2024-12-24 01:08:12,Deal Lost,contact_70@globalpartners.com,-871987339,Medium,2025-01-18 3:29:02,Inbound,CMP_G_0391,High,7,>24 months,20-50L,Mexico,Agriculture,Operations,Deal Lost
LDFUTU-EU-0392,FutureIndustries Lead,FutureIndustries,Twitter Ads,EU,GW_EU,2025-08-18 20:39:50,Deal Lost,contact_71@futureindustries.com,-3148178831,High,2025-08-28 8:42:51,Outbound,CMP_F_0392,Low,10,>24 months,50-100L,Switzerland,Automotive,Consulting,Deal Lost
LDLEAD-AF-0393,LeadingTech Lead,LeadingTech,Display Ads,AF,TB_AF,2024-11-24 16:23:26,Deal Won,contact_51@leadingtech.com,-6444917714,Low,2024-12-15 19:43:28,Outbound,CMP_L_0393,Low,5,12-24 months,20-50L,Mozambique,Mining,Staffing,Deal Won
LDLEAD-NA-0394,LeadingSolutions Lead,LeadingSolutions,Display Ads,NA,BJ_NA,2025-03-04 13:55:30,Deal Lost,contact_30@leadingsolutions.com,-8308069583,Medium,2025-04-16 8:10:55,Outbound,CMP_L_0394,Low,10,6-12 months,20-50L,USA,Healthcare,Data,Deal Lost
LDINNO-AF-0395,InnovativeVentures Lead,InnovativeVentures,Facebook Ads,AF,TB_AF,2025-03-31 13:38:37,Ongoing - Contacted,contact_77@innovativeventures.com,-3370650000,Medium,2025-05-17 8:59:56,Outbound,CMP_I_0395,High,7,6-12 months,50-100L,Morocco,Mining,Service,Ongoing - Cold
LDFUTU-NA-0396,FutureIndustries Lead,FutureIndustries,Lists,NA,DK_NA,2025-07-04 07:41:32,Ongoing - Negotiation,contact_6@futureindustries.com,-7961899263,Medium,2025-08-30 1:45:26,Outbound,CMP_F_0396,Low,7,12-24 months,50-100L,USA,Healthcare,Data,Ongoing - Active
LDGLOB-APAC-0397,GlobalTech Lead,GlobalTech,Twitter,APAC,LS_APAC,2023-10-18 09:59:01,Deal Lost,contact_43@globaltech.com,-5277960493,High,2023-11-23 7:39:13,Inbound,CMP_G_0397,Low,7,6-12 months,100L+,Singapore,Manufacturing,T&M,Deal Lost
LDSTRA-LA-0398,StrategicSolutions Lead,StrategicSolutions,Instagram Ads,LA,PY_LA,2024-05-18 07:06:54,Deal Lost,contact_83@strategicsolutions.com,-3144185662,Low,2024-05-22 11:06:06,Outbound,CMP_S_0398,Medium,10,6-12 months,20-50L,Chile,Energy,Operations,Deal Lost
LDADVA-EU-0399,AdvancedAnalytics Lead,AdvancedAnalytics,Word of Mouth,EU,HB_EU,2024-06-03 15:39:13,Deal Won,contact_52@advancedanalytics.com,-7593571920,Medium,2024-06-21 1:18:45,Inbound,CMP_A_0399,High,3,12-24 months,20-50L,UK,Pharmaceuticals,Consulting,Deal Won
LDINNO-LA-0400,InnovativeIndustries Lead,InnovativeIndustries,Pricing Page,LA,RA_LA,2024-11-26 14:43:15,Ongoing - Proposal,contact_100@innovativeindustries.com,-9555104082,High,2025-01-05 20:20:47,Inbound,CMP_I_0400,High,5,12-24 months,100L+,Mexico,Energy,Logistics,Ongoing - Cold
LDINNO-EU-0401,InnovativeConsulting Lead,InnovativeConsulting,Lists,EU,EB_EU,2025-02-14 19:57:01,Deal Won,contact_8@innovativeconsulting.com,-8066508253,High,2025-04-06 3:54:52,Outbound,CMP_I_0401,Low,5,6-12 months,100L+,Sweden,Banking,Consulting,Deal Won
LDLEAD-EU-0402,LeadingPartners Lead,LeadingPartners,Contact UsDemo Request,EU,FG_EU,2025-08-20 22:58:38,Ongoing - Responded,contact_94@leadingpartners.com,-8956263969,High,2025-09-17 0:39:21,Inbound,CMP_L_0402,Low,7,12-24 months,50-100L,Germany,Consulting,Engineering,Ongoing - Active
LDGLOB-NA-0403,GlobalVentures Lead,GlobalVentures,Twitter Ads,NA,BJ_NA,2024-08-05 09:05:10,Deal Lost,contact_77@globalventures.com,-8013791497,Medium,2024-09-11 8:15:33,Outbound,CMP_G_0403,Low,10,12-24 months,20-50L,Canada,Retail,Cloud,Deal Lost
LDINNO-ME-0404,InnovativeSolutions Lead,InnovativeSolutions,Twitter,ME,NA_ME,2025-03-30 15:03:43,Deal Lost,contact_10@innovativesolutions.com,-1766074888,Medium,2025-05-18 12:44:18,Inbound,CMP_I_0404,High,10,0-6 months,50-100L,Qatar,Real Estate,Data,Deal Lost
LDLEAD-NA-0405,LeadingVentures Lead,LeadingVentures,LinkedIn,NA,CL_NA,2025-03-31 03:59:48,Deal Won,contact_85@leadingventures.com,-205631727,Low,2025-04-07 5:16:13,Inbound,CMP_L_0405,Medium,3,6-12 months,100L+,USA,Retail,Data,Deal Won
LDGLOB-EU-0406,GlobalTech Lead,GlobalTech,Instagram posts,EU,FG_EU,2024-01-07 05:26:23,Deal Lost,contact_76@globaltech.com,-9733765621,Low,2024-01-22 19:13:28,Inbound,CMP_G_0406,High,10,0-6 months,50-100L,Israel,Consulting,Operations,Deal Lost
LDGLOB-EU-0407,GlobalTech Lead,GlobalTech,Facebook Ads,EU,EB_EU,2024-01-31 05:32:04,Deal Lost,contact_48@globaltech.com,-4955037537,Low,2024-03-30 12:28:25,Outbound,CMP_G_0407,Low,10,6-12 months,100L+,Israel,Pharmaceuticals,Engineering,Deal Lost
LDCREA-NA-0408,CreativeConsulting Lead,CreativeConsulting,Word of Mouth,NA,BJ_NA,2025-07-23 22:05:58,Ongoing - Demo Scheduled,contact_68@creativeconsulting.com,-8862407568,Medium,2025-08-28 3:19:06,Inbound,CMP_C_0408,High,5,12-24 months,50-100L,USA,Retail,Data,Ongoing - Active
LDFUTU-EU-0409,FutureTech Lead,FutureTech,Webinars,EU,EB_EU,2024-12-20 04:22:02,Ongoing - Contacted,contact_22@futuretech.com,-9440293892,Low,2024-12-27 20:13:54,Inbound,CMP_F_0409,Low,5,>24 months,50-100L,Switzerland,Consulting,Operations,Ongoing - Cold
LDFUTU-ME-0410,FutureIndustries Lead,FutureIndustries,Lists,ME,OC_ME,2023-09-15 19:10:19,Ongoing - Proposal,contact_31@futureindustries.com,-6384382626,Low,2023-09-18 17:25:46,Outbound,CMP_F_0410,Low,10,>24 months,20-50L,Bahrain,Real Estate,Consulting,Ongoing - Cold
LDGLOB-EU-0411,GlobalConsulting Lead,GlobalConsulting,Google Ads,EU,FG_EU,2024-02-10 22:51:21,Deal Won,contact_96@globalconsulting.com,-6903960117,Low,2024-03-28 4:33:34,Outbound,CMP_G_0411,Low,5,6-12 months,20-50L,Switzerland,Pharmaceuticals,Consulting,Deal Won
LDFUTU-NA-0412,FutureConsulting Lead,FutureConsulting,Webinars,NA,CL_NA,2023-11-17 16:49:27,Ongoing - Contacted,contact_89@futureconsulting.com,-8836886358,High,2023-12-28 8:23:13,Inbound,CMP_F_0412,Low,10,0-6 months,20-50L,USA,Finance,Cloud,Ongoing - Cold
